ngram,log_odds,count_top,count_bot
aran 8,1.1408114014232105,5,2
limiting turnovers,1.1408114014232105,5,2
must learn,1.1408114014232105,5,2
ran,1.1408114014232105,5,2
high ceiling,1.1408114014232105,5,2
grabbed,1.1408114014232105,5,2
deficiencies,1.1408114014232105,5,2
similarly,1.1408114014232105,5,2
averaged 5,1.1408114014232105,5,2
operates,1.1408114014232105,5,2
serve,1.1408114014232105,5,2
hard working,1.1408114014232105,5,2
holds,1.1408114014232105,5,2
gain separation,1.1408114014232105,5,2
shot 41,1.1408114014232105,5,2
good ability,1.1408114014232105,5,2
2019 mcdonald,1.1408114014232105,5,2
10 player,1.1408114014232105,5,2
doubled,1.1408114014232105,5,2
shot release,1.1408114014232105,5,2
defensive presence,1.1408114014232105,5,2
surely,1.1408114014232105,5,2
several,1.1408114014232105,5,2
game would,1.1408114014232105,5,2
entering college,1.1408114014232105,5,2
every time,1.1408114014232105,5,2
favorite,1.1408114014232105,5,2
strengths one,1.1408114014232105,5,2
worth,1.1408114014232105,5,2
9 9,1.1408114014232105,5,2
strength weaknesses,1.1408114014232105,5,2
243,1.1408114014232105,5,2
turn 24,1.1408114014232105,5,2
10 ppg,1.1408114014232105,5,2
recognition,1.1408114014232105,5,2
better athletes,1.1408114014232105,5,2
game tomes,1.1408114014232105,5,2
school level,1.1408114014232105,5,2
athletic forward,1.1408114014232105,5,2
putbacks,1.1408114014232105,5,2
dependable,1.1408114014232105,5,2
18 9,1.1408114014232105,5,2
5 without,1.1408114014232105,5,2
finishes plays,1.1408114014232105,5,2
explosive first,1.1408114014232105,5,2
length well,1.1408114014232105,5,2
regards,1.1408114014232105,5,2
sporadic,1.1408114014232105,5,2
16 6,1.1408114014232105,5,2
game winning,1.1408114014232105,5,2
solid touch,1.1408114014232105,5,2
crucial,1.1408114014232105,5,2
alley oop,1.1408114014232105,5,2
contract,1.1408114014232105,5,2
7 feet,1.1408114014232105,5,2
drift,1.1408114014232105,5,2
8 00,1.1408114014232105,5,2
beaten,1.1408114014232105,5,2
taller players,1.1408114014232105,5,2
rise,1.1408114014232105,5,2
game played,1.1408114014232105,5,2
blessed,1.1408114014232105,5,2
stretch four,1.1408114014232105,5,2
range jumpers,1.1408114014232105,5,2
shot shows,1.1408114014232105,5,2
12 7,1.1408114014232105,5,2
8 16,1.1408114014232105,5,2
lightning,1.1408114014232105,5,2
must become,1.1408114014232105,5,2
understand,1.1408114014232105,5,2
period,1.1408114014232105,5,2
123,1.1408114014232105,5,2
scores well,1.1408114014232105,5,2
paint good,1.1408114014232105,5,2
stayed,1.1408114014232105,5,2
energetic,1.1408114014232105,5,2
strong work,1.1408114014232105,5,2
min,1.1324823736378526,57,23
2 2,1.1312090388898763,52,21
classic,1.122269125779603,32,13
kid,1.1180143986502387,27,11
another,1.1118631804401478,22,9
intrigue,1.102167658573869,17,7
contested shots,1.102167658573869,17,7
add strength,1.102167658573869,17,7
3pt,1.101545527285678,97,40
throws,1.0930126367691422,41,17
59,1.0845923318928214,12,5
mismatch,1.0845923318928214,12,5
3 3,1.0845923318928214,12,5
july,1.0845923318928214,12,5
august,1.0845923318928214,12,5
villanova,1.0845923318928214,12,5
averages,1.0845923318928214,12,5
unorthodox,1.0845923318928214,12,5
flow,1.0845923318928214,12,5
body control,1.0769817608227168,62,26
turnovers per,1.0708037835580075,38,16
among,1.0701654671841467,19,8
attitude,1.0701654671841467,19,8
58,1.0701654671841467,19,8
7 3,1.0635754104717527,26,11
5 2,1.0635754104717527,26,11
3pa,1.045039529718137,28,12
steps,1.0447684500873997,21,9
legs,1.0442689644132006,14,6
size length,1.0442689644132006,14,6
85,1.0442689644132006,14,6
sized,1.0428574709967418,7,3
contact well,1.0428574709967418,7,3
two guard,1.0428574709967418,7,3
hgt,1.0428574709967418,7,3
level athleticism,1.0428574709967418,7,3
182,1.0428574709967418,7,3
solid form,1.0428574709967418,7,3
bringing,1.0428574709967418,7,3
six games,1.0428574709967418,7,3
speeds,1.0428574709967418,7,3
william,1.0428574709967418,7,3
09 season,1.0428574709967418,7,3
size strength,1.0428574709967418,7,3
enjoys,1.0428574709967418,7,3
mentally,1.0428574709967418,7,3
check,1.0428574709967418,7,3
elite athlete,1.0428574709967418,7,3
1 19,1.0428574709967418,7,3
regular,1.0428574709967418,7,3
rushed,1.0428574709967418,7,3
dynamic,1.0428574709967418,7,3
2008 youtube,1.0428574709967418,7,3
deceptive,1.0428574709967418,7,3
good finisher,1.0428574709967418,7,3
parts,1.0428574709967418,7,3
turnaround jumper,1.0428574709967418,7,3
strongest,1.0428574709967418,7,3
lean,1.0428574709967418,7,3
driving lanes,1.0428574709967418,7,3
georgia,1.0428574709967418,7,3
red,1.0428574709967418,7,3
4 turnovers,1.0428574709967418,7,3
starts,1.0428574709967418,7,3
lets,1.0428574709967418,7,3
2016,1.0323281453314106,37,16
championship,1.0249385237474815,69,30
moving,1.020857393658396,39,17
could stand,1.0147460787707399,16,7
two feet,1.0147460787707399,16,7
finesse,1.0147460787707399,16,7
giving,1.0070023211928785,25,11
0 9,0.9925794384444266,27,12
averaged 2,0.9921933695945793,18,8
edge,0.9911415977036562,9,4
best player,0.9911415977036562,9,4
initiator,0.9911415977036562,9,4
added strength,0.9911415977036562,9,4
107,0.9911415977036562,9,4
basketball academy,0.9911415977036562,9,4
3 per,0.9911415977036562,9,4
80 ft,0.9911415977036562,9,4
u,0.9911415977036562,9,4
pretty good,0.9911415977036562,9,4
2010 youtube,0.9911415977036562,9,4
3 rpg,0.9911415977036562,9,4
averaged 17,0.9911415977036562,9,4
heavily,0.9911415977036562,9,4
217,0.9911415977036562,9,4
excellent size,0.9911415977036562,9,4
fg,0.9829048092546735,163,73
totals,0.9802615004465434,29,13
anywhere,0.9744017082815084,20,9
backs,0.9744017082815084,20,9
spin,0.9744017082815084,20,9
82,0.9744017082815084,20,9
loose,0.9744017082815084,20,9
high school,0.970577696001115,124,56
physically,0.9696189547338356,31,14
likes,0.9603317640000153,33,15
tighten,0.9591589035737513,11,5
smaller players,0.9591589035737513,11,5
across,0.9591589035737513,11,5
want,0.9591589035737513,11,5
late bloomer,0.9591589035737513,11,5
expect,0.9591589035737513,11,5
possible,0.9591589035737513,11,5
operate,0.9591589035737513,11,5
bloomer,0.9591589035737513,11,5
2014 nike,0.9591589035737513,11,5
traffic,0.9509645566144975,59,27
pf,0.9488659520385418,72,33
lottery,0.9481209198211289,24,11
plenty,0.9481209198211289,24,11
hoop summit,0.9449050335086735,37,17
polish,0.9381404502659407,26,12
presence,0.9381404502659407,26,12
2021 22,0.9374212243311,13,6
basis,0.9374212243311,13,6
top,0.9357746359436518,188,87
blocker,0.9300947952899996,56,26
shot blocker,0.9300947952899996,56,26
midrange,0.9227581553207465,60,28
quick hands,0.9216850013148115,15,7
net,0.9216850013148115,15,7
ast,0.9194580245072856,62,29
free throws,0.9159395541365694,32,15
release point,0.9097665826000441,17,8
3 wingspan,0.9097665826000441,17,8
10 5,0.9097665826000441,17,8
com,0.9097665826000441,17,8
summit,0.9009523526945529,38,18
7 4,0.9004273260813811,19,9
talent,0.8934035649735073,42,20
since,0.8934035649735073,42,20
elite level,0.8929122092448072,21,10
competitive,0.8929122092448072,21,10
shoots well,0.8929122092448072,21,10
soft touch,0.8867347524892608,23,11
fundamentals,0.8771813492455109,27,13
1 6,0.8647334625942786,35,17
currently,0.8624767144679559,37,18
2010,0.8456418201261418,65,32
2009,0.8234216042085816,84,42
pts,0.8232482334411486,62,31
every,0.8231728941519219,54,27
quickly,0.8231524039639755,52,26
rebounds per,0.8230611128266823,44,22
finished,0.8230611128266823,44,22
left hand,0.822742361067025,26,13
shoulders,0.822742361067025,26,13
american game,0.8226859596153169,24,12
touch around,0.8226859596153169,24,12
upper,0.8226859596153169,24,12
shoes 6,0.8225454674389159,20,10
lower body,0.822345002796915,16,8
third,0.822345002796915,16,8
8 10,0.8222062336602232,14,7
turnaround,0.8222062336602232,14,7
57,0.8220246670454969,12,6
naturally,0.8220246670454969,12,6
attempt,0.8220246670454969,12,6
breakout,0.8217746627632057,10,5
mind,0.8217746627632057,10,5
top 10,0.8217746627632057,10,5
produce,0.8217746627632057,10,5
every game,0.8217746627632057,10,5
driver,0.8217746627632057,10,5
5 ppg,0.8217746627632057,10,5
tomes 8,0.8217746627632057,10,5
good defender,0.8217746627632057,10,5
charges,0.8217746627632057,10,5
4 points,0.8217746627632057,10,5
statistical,0.8217746627632057,10,5
94,0.821404988407922,8,4
mistakes,0.821404988407922,8,4
perimeter players,0.821404988407922,8,4
defensive stance,0.821404988407922,8,4
lobs,0.821404988407922,8,4
clip 4,0.821404988407922,8,4
live,0.821404988407922,8,4
bang,0.821404988407922,8,4
5 6,0.821404988407922,8,4
arch,0.821404988407922,8,4
tunnel,0.821404988407922,8,4
left handed,0.821404988407922,8,4
vocal leader,0.821404988407922,8,4
tall,0.821404988407922,8,4
grew,0.821404988407922,8,4
missing,0.821404988407922,8,4
tunnel vision,0.821404988407922,8,4
doubt,0.820796271997656,6,3
scouting,0.820796271997656,6,3
superb,0.820796271997656,6,3
192,0.820796271997656,6,3
played basketball,0.820796271997656,6,3
averaged 4,0.820796271997656,6,3
function,0.820796271997656,6,3
112,0.820796271997656,6,3
8 17,0.820796271997656,6,3
good athleticism,0.820796271997656,6,3
span,0.820796271997656,6,3
30 5,0.820796271997656,6,3
u18 tryouts,0.820796271997656,6,3
share,0.820796271997656,6,3
would like,0.820796271997656,6,3
nd,0.820796271997656,6,3
great motor,0.820796271997656,6,3
thus,0.820796271997656,6,3
nicely,0.820796271997656,6,3
16 5,0.820796271997656,6,3
bright,0.820796271997656,6,3
sign,0.820796271997656,6,3
144,0.820796271997656,6,3
scoring efficiency,0.820796271997656,6,3
long athletic,0.820796271997656,6,3
translates,0.820796271997656,6,3
reported,0.820796271997656,6,3
alter,0.820796271997656,6,3
7 fg,0.820796271997656,6,3
switch onto,0.820796271997656,6,3
premium,0.820796271997656,6,3
3 13,0.820796271997656,6,3
utilized,0.820796271997656,6,3
6 rpg,0.820796271997656,6,3
explosive athleticism,0.820796271997656,6,3
competes,0.820796271997656,6,3
count,0.820796271997656,6,3
poised,0.820796271997656,6,3
189,0.820796271997656,6,3
la,0.820796271997656,6,3
2 nd,0.820796271997656,6,3
directly,0.820796271997656,6,3
boxes,0.820796271997656,6,3
fouls per,0.820796271997656,6,3
vs,0.820796271997656,6,3
missed shots,0.820796271997656,6,3
great foot,0.820796271997656,6,3
hope,0.820796271997656,6,3
7 ft,0.820796271997656,6,3
scoring arsenal,0.820796271997656,6,3
2010 2011,0.820796271997656,6,3
valued,0.819591289174527,4,2
challenged,0.819591289174527,4,2
lightning quick,0.819591289174527,4,2
3 apg,0.819591289174527,4,2
seven footer,0.819591289174527,4,2
contributing,0.819591289174527,4,2
reacts,0.819591289174527,4,2
require,0.819591289174527,4,2
reckless,0.819591289174527,4,2
plays physical,0.819591289174527,4,2
body language,0.819591289174527,4,2
get away,0.819591289174527,4,2
orpg,0.819591289174527,4,2
3 31,0.819591289174527,4,2
court set,0.819591289174527,4,2
tell,0.819591289174527,4,2
1 steals,0.819591289174527,4,2
wide shoulders,0.819591289174527,4,2
required,0.819591289174527,4,2
elevating,0.819591289174527,4,2
drop step,0.819591289174527,4,2
wingspan great,0.819591289174527,4,2
partially,0.819591289174527,4,2
bodes well,0.819591289174527,4,2
15 5,0.819591289174527,4,2
scene,0.819591289174527,4,2
premier,0.819591289174527,4,2
atlanta,0.819591289174527,4,2
rarely gets,0.819591289174527,4,2
consistent effort,0.819591289174527,4,2
underclassmen,0.819591289174527,4,2
40 fg,0.819591289174527,4,2
size well,0.819591289174527,4,2
uses screens,0.819591289174527,4,2
career 1,0.819591289174527,4,2
medal,0.819591289174527,4,2
slow release,0.819591289174527,4,2
oldest,0.819591289174527,4,2
oldest players,0.819591289174527,4,2
wear,0.819591289174527,4,2
stars,0.819591289174527,4,2
settling,0.819591289174527,4,2
measurements hgt,0.819591289174527,4,2
265,0.819591289174527,4,2
21 1,0.819591289174527,4,2
left open,0.819591289174527,4,2
left shoulder,0.819591289174527,4,2
going forward,0.819591289174527,4,2
unlikely,0.819591289174527,4,2
good understanding,0.819591289174527,4,2
competing,0.819591289174527,4,2
perimeter shooting,0.819591289174527,4,2
nowhere,0.819591289174527,4,2
dribble often,0.819591289174527,4,2
1 rebounds,0.819591289174527,4,2
wiggle,0.819591289174527,4,2
w shoes,0.819591289174527,4,2
complimentary,0.819591289174527,4,2
speed well,0.819591289174527,4,2
play physical,0.819591289174527,4,2
1 standing,0.819591289174527,4,2
summit measurements,0.819591289174527,4,2
13 8,0.819591289174527,4,2
monster,0.819591289174527,4,2
holding,0.819591289174527,4,2
uk 38,0.819591289174527,4,2
rip,0.819591289174527,4,2
full court,0.819591289174527,4,2
wingspan allows,0.819591289174527,4,2
bodes,0.819591289174527,4,2
dramatic,0.819591289174527,4,2
10 pick,0.819591289174527,4,2
absorbs contact,0.819591289174527,4,2
blue devils,0.819591289174527,4,2
practice,0.819591289174527,4,2
excellent defender,0.819591289174527,4,2
proving,0.819591289174527,4,2
inch vert,0.819591289174527,4,2
opening,0.819591289174527,4,2
extremely raw,0.819591289174527,4,2
makes per,0.819591289174527,4,2
houston,0.819591289174527,4,2
roll man,0.819591289174527,4,2
different angles,0.819591289174527,4,2
exciting,0.819591289174527,4,2
upped,0.819591289174527,4,2
weaker,0.819591289174527,4,2
great ability,0.819591289174527,4,2
interviews,0.819591289174527,4,2
sitting,0.819591289174527,4,2
20 points,0.819591289174527,4,2
conference play,0.819591289174527,4,2
motivated,0.819591289174527,4,2
5 20,0.819591289174527,4,2
gifted athlete,0.819591289174527,4,2
sample size,0.819591289174527,4,2
case,0.819591289174527,4,2
lob passes,0.819591289174527,4,2
solid vision,0.819591289174527,4,2
season overall,0.819591289174527,4,2
inferior,0.819591289174527,4,2
312,0.819591289174527,4,2
depending,0.819591289174527,4,2
beach,0.819591289174527,4,2
172,0.819591289174527,4,2
recruit coming,0.819591289174527,4,2
3 16,0.819591289174527,4,2
consistent jump,0.819591289174527,4,2
barefoot 9,0.819591289174527,4,2
1 17,0.819591289174527,4,2
2016 draft,0.819591289174527,4,2
1st round,0.819591289174527,4,2
language,0.819591289174527,4,2
extreme,0.819591289174527,4,2
75 ft,0.819591289174527,4,2
decent size,0.819591289174527,4,2
devils,0.819591289174527,4,2
noticeable,0.819591289174527,4,2
possesses good,0.819591289174527,4,2
230 lbs,0.819591289174527,4,2
appearances,0.819591289174527,4,2
final year,0.819591289174527,4,2
374,0.819591289174527,4,2
finish strong,0.819591289174527,4,2
quick second,0.819591289174527,4,2
contesting,0.819591289174527,4,2
strength allows,0.819591289174527,4,2
could carve,0.819591289174527,4,2
scouts season,0.819591289174527,4,2
outlet,0.819591289174527,4,2
tools,0.8019171853314386,67,34
3p,0.7951317167602525,51,26
2 5,0.7845030848056318,37,19
dunk,0.7798460427283196,33,17
nike hoop,0.7770760456638293,31,16
rhythm,0.7661692717881508,25,13
gain,0.7612997922834488,23,12
convert,0.7612997922834488,23,12
still needs,0.7555264365740921,21,11
lower,0.7555264365740921,21,11
1 0,0.7526396359013354,40,21
growth,0.7485710852387886,19,10
09,0.7374042630512214,49,26
shows,0.736854683698466,256,136
youtube,0.7348370341073576,79,42
reb,0.7297740906543364,30,16
situation,0.7292839253409866,15,8
offensive rebounds,0.7292839253409866,15,8
school,0.7227837357045086,138,74
6 10,0.7215117187753695,82,44
5 0,0.7158930890450392,26,14
underrated,0.7153584935781225,13,7
good form,0.7153584935781225,13,7
surprising,0.7153584935781225,13,7
covers,0.7153584935781225,13,7
wake,0.7153584935781225,13,7
0 5,0.697417723687602,33,18
0 1,0.697417723687602,33,18
scores,0.6971862067210282,22,12
5 per,0.6965912387264268,11,6
game shows,0.6965912387264268,11,6
traits,0.6965912387264268,11,6
gains,0.6965912387264268,11,6
220,0.6965912387264268,11,6
base,0.6965912387264268,11,6
compete,0.6965912387264268,11,6
prep,0.6965912387264268,11,6
4 9,0.6965912387264268,11,6
7 wingspan,0.6965912387264268,11,6
class,0.6858687013056493,80,44
points per,0.6858687013056493,80,44
47,0.6851596947682008,20,11
offensively,0.675233551012683,74,41
60,0.6708517776024774,27,15
popic,0.6705989876492211,18,10
screen,0.6705989876492211,18,10
needed,0.6705989876492211,18,10
defenses,0.6705989876492211,18,10
borko popic,0.6705989876492211,18,10
borko,0.6705989876492211,18,10
slightly,0.6705989876492211,18,10
place,0.6699199537542135,9,5
traditional,0.6699199537542135,9,5
expectations,0.6699199537542135,9,5
additional,0.6699199537542135,9,5
jab,0.6699199537542135,9,5
ahead,0.6699199537542135,9,5
wasted,0.6699199537542135,9,5
breaks,0.6699199537542135,9,5
considerably,0.6699199537542135,9,5
hooks,0.6699199537542135,9,5
solid ability,0.6699199537542135,9,5
sort,0.6699199537542135,9,5
nike basketball,0.6699199537542135,9,5
29,0.6656286676485443,52,29
youtube clip,0.6598377050928423,75,42
move,0.6534412262160529,80,45
basketball iq,0.6530255138241561,32,18
settles,0.6526068616941494,16,9
positioning,0.6526068616941494,16,9
11 5,0.6526068616941494,16,9
lefty,0.6526068616941494,16,9
working,0.6526068616941494,16,9
already,0.6462403238796455,46,26
iq,0.6462403238796455,46,26
facing,0.6459017030845331,23,13
feet,0.6431522189985088,150,85
10,0.6343224954516185,263,150
national,0.6303555995917751,35,20
passing ability,0.6303555995917751,35,20
0 7,0.6300914763682801,21,12
wide,0.6300914763682801,21,12
new,0.6300914763682801,21,12
5 8,0.6298051576863983,14,8
attributes,0.6298051576863983,14,8
add weight,0.6290054442145596,7,4
personality,0.6290054442145596,7,4
explode,0.6290054442145596,7,4
growth spurt,0.6290054442145596,7,4
ability good,0.6290054442145596,7,4
usa u18,0.6290054442145596,7,4
legit,0.6290054442145596,7,4
receiving,0.6290054442145596,7,4
read,0.6290054442145596,7,4
relative,0.6290054442145596,7,4
great lateral,0.6290054442145596,7,4
8 turnovers,0.6290054442145596,7,4
natural ability,0.6290054442145596,7,4
3s,0.6290054442145596,7,4
spurt,0.6290054442145596,7,4
attempting,0.6290054442145596,7,4
ally oops,0.6290054442145596,7,4
smooth shooting,0.6290054442145596,7,4
killer,0.6290054442145596,7,4
faster,0.6290054442145596,7,4
sophomore seasons,0.6290054442145596,7,4
16,0.6273438759216798,103,59
30,0.6238798872342279,54,31
3 5,0.6194440940252779,33,19
good rebounder,0.6194440940252779,33,19
got,0.6164127894239915,26,15
finishes well,0.6111853125680735,19,11
summer,0.6111853125680735,19,11
contested,0.6072246148003746,31,18
ready,0.6072246148003746,31,18
go,0.6069968684442326,105,61
dominant,0.6004385983944154,24,14
hook shot,0.5999619362925195,12,7
operating,0.5999619362925195,12,7
potentially,0.5999619362925195,12,7
coordination,0.5999619362925195,12,7
simply,0.5999619362925195,12,7
converts,0.5999619362925195,12,7
room,0.5969061293591462,53,31
2019,0.5955612623762345,111,65
2008 09,0.5934462075318141,29,17
considering,0.5885357954932822,34,20
benefit,0.5881722006546859,17,10
direction,0.5881722006546859,17,10
56,0.5881722006546859,17,10
ground,0.5848998764773654,39,23
0 0,0.5817881175221125,22,13
bulk,0.5817881175221125,22,13
problem,0.5817881175221125,22,13
maturity,0.5817881175221125,22,13
0 8,0.5817881175221125,22,13
however,0.5777891681535188,27,16
cut,0.5777891681535188,27,16
2014,0.5679869388649319,62,37
add,0.5602850802648689,75,45
fakes,0.5599226597908817,30,18
physical tools,0.5598397001451172,25,15
angles,0.5598397001451172,25,15
u16,0.5597247345623888,20,12
younger,0.5597247345623888,20,12
jumping,0.559545784238221,15,9
7 points,0.559545784238221,15,9
technique,0.559545784238221,15,9
continued,0.559545784238221,15,9
crossover,0.559545784238221,15,9
72,0.559545784238221,15,9
block shots,0.559545784238221,15,9
3 pointers,0.5592069979158811,10,6
make shots,0.5592069979158811,10,6
sense,0.5592069979158811,10,6
balls,0.5592069979158811,10,6
gather,0.5592069979158811,10,6
together,0.5592069979158811,10,6
tryouts,0.5592069979158811,10,6
layup,0.5582301388776596,5,3
minute,0.5582301388776596,5,3
using screens,0.5582301388776596,5,3
mother,0.5582301388776596,5,3
prolific scorer,0.5582301388776596,5,3
academy aran,0.5582301388776596,5,3
gambles,0.5582301388776596,5,3
ended,0.5582301388776596,5,3
205,0.5582301388776596,5,3
wisconsin,0.5582301388776596,5,3
comfortably,0.5582301388776596,5,3
3 rd,0.5582301388776596,5,3
18 ppg,0.5582301388776596,5,3
ncaa tourney,0.5582301388776596,5,3
output,0.5582301388776596,5,3
underclassman,0.5582301388776596,5,3
grabbing,0.5582301388776596,5,3
blocking ability,0.5582301388776596,5,3
risk,0.5582301388776596,5,3
lacks much,0.5582301388776596,5,3
16 points,0.5582301388776596,5,3
occasional,0.5582301388776596,5,3
gaining,0.5582301388776596,5,3
perform,0.5582301388776596,5,3
perimeter skills,0.5582301388776596,5,3
youngest,0.5582301388776596,5,3
fine,0.5582301388776596,5,3
defensive rebounder,0.5582301388776596,5,3
massive,0.5582301388776596,5,3
251,0.5582301388776596,5,3
jab step,0.5582301388776596,5,3
trees,0.5582301388776596,5,3
usa u19,0.5582301388776596,5,3
commitment,0.5582301388776596,5,3
mid first,0.5582301388776596,5,3
scratching,0.5582301388776596,5,3
protects,0.5582301388776596,5,3
great strength,0.5582301388776596,5,3
c,0.5582301388776596,5,3
20 years,0.5582301388776596,5,3
cutters,0.5582301388776596,5,3
good handling,0.5582301388776596,5,3
jumpshots,0.5582301388776596,5,3
projection,0.5582301388776596,5,3
shows potential,0.5582301388776596,5,3
intelligent,0.5582301388776596,5,3
range shooter,0.5582301388776596,5,3
game come,0.5582301388776596,5,3
frontcourt players,0.5582301388776596,5,3
react,0.5582301388776596,5,3
3pt line,0.5582301388776596,5,3
solid shot,0.5582301388776596,5,3
co,0.5582301388776596,5,3
questioned,0.5582301388776596,5,3
rd,0.5582301388776596,5,3
hang time,0.5582301388776596,5,3
subpar,0.5582301388776596,5,3
plays around,0.5582301388776596,5,3
finds ways,0.5582301388776596,5,3
drop steps,0.5582301388776596,5,3
2019 shot,0.5582301388776596,5,3
2009 youtube,0.5582301388776596,5,3
downs,0.5582301388776596,5,3
surface,0.5582301388776596,5,3
iowa state,0.5582301388776596,5,3
averaged 15,0.5582301388776596,5,3
averaged 13,0.5582301388776596,5,3
craft,0.5582301388776596,5,3
parents,0.5582301388776596,5,3
3pt shooting,0.5582301388776596,5,3
somewhat,0.5474231545542398,38,23
fta,0.5454681797258161,33,20
productive,0.5454681797258161,33,20
passes,0.5451108435979695,94,57
fouls,0.5430959459190614,56,34
problems,0.542826147604492,28,17
great length,0.542826147604492,28,17
quite,0.542826147604492,28,17
24,0.5421551909768603,79,48
recruit,0.5390524310625473,23,14
lebron,0.5390524310625473,23,14
good length,0.5390524310625473,23,14
timing,0.5367844864466189,41,25
touch,0.5340426276531929,126,77
control,0.5339650129502704,108,66
high motor,0.533213214978506,18,11
try,0.533213214978506,18,11
make plays,0.533213214978506,18,11
extend,0.533213214978506,18,11
powerful,0.533213214978506,18,11
hand,0.5326693881403575,103,63
rpg,0.5276602199421436,44,27
kentucky,0.5233501799750329,26,16
footer,0.5229574176042977,13,8
father,0.5229574176042977,13,8
versatile defender,0.5229574176042977,13,8
triple,0.5229574176042977,13,8
known,0.5229574176042977,13,8
picks,0.5229574176042977,13,8
ceiling,0.5229574176042977,13,8
31,0.5197485611807018,47,29
2023,0.518419391337062,68,42
full,0.5149786561158045,42,26
2 wingspan,0.5146933871693644,21,13
lebron skills,0.5146933871693644,21,13
handed,0.5146933871693644,21,13
intensity,0.5110178884910965,29,18
2 0,0.5089475163276429,37,23
2 3,0.5011576225131176,40,25
name,0.5009582987733676,24,15
long term,0.5007506208515569,16,10
finish plays,0.5001833444584793,8,5
interview,0.5001833444584793,8,5
setting,0.5001833444584793,8,5
92,0.5001833444584793,8,5
listed,0.5001833444584793,8,5
wiry,0.5001833444584793,8,5
committed,0.5001833444584793,8,5
anyone,0.5001833444584793,8,5
5 attempts,0.5001833444584793,8,5
distance,0.5001833444584793,8,5
options,0.5001833444584793,8,5
campaign,0.5001833444584793,8,5
bigger defenders,0.5001833444584793,8,5
still developing,0.5001833444584793,8,5
iowa,0.5001833444584793,8,5
6 rebounds,0.5001833444584793,8,5
means,0.5001833444584793,8,5
99,0.5001833444584793,8,5
counter,0.5001833444584793,8,5
glass,0.4970371551222037,67,42
tends,0.49448923025331126,43,27
yet,0.49448923025331126,43,27
blocks per,0.49289106315473674,35,22
face,0.4906145652448579,54,34
9 2,0.4903660563307817,27,17
offensive game,0.4887165875642143,46,29
2006,0.4857503523622615,19,12
missed,0.4857503523622615,19,12
half court,0.4844667640248961,68,43
head,0.4802098649089359,41,26
putting,0.47493884550012666,22,14
right hand,0.47493884550012666,22,14
plays within,0.47452850797344936,11,7
without shoes,0.47452850797344936,11,7
moment,0.47452850797344936,11,7
sr,0.47452850797344936,11,7
focused,0.47452850797344936,11,7
matched,0.47452850797344936,11,7
nbadraft net,0.47452850797344936,11,7
could use,0.47452850797344936,11,7
works hard,0.47452850797344936,11,7
adjust,0.47452850797344936,11,7
body type,0.47452850797344936,11,7
extra,0.47452850797344936,11,7
2 points,0.47452850797344936,11,7
long range,0.47452850797344936,11,7
nbadraft,0.47452850797344936,11,7
becomes,0.47452850797344936,11,7
patience,0.47452850797344936,11,7
although,0.4708422575157787,47,30
clip,0.47045606682507213,83,53
either hand,0.4667770906961586,25,16
finds,0.4667770906961586,25,16
floor well,0.4667770906961586,25,16
age,0.4630845278100377,67,43
showing,0.4607043846972463,70,45
two way,0.4600670165836327,14,9
0 4,0.4600670165836327,14,9
69,0.4600670165836327,14,9
also,0.45906463663335373,219,141
41,0.45527507083858865,31,20
15,0.4529590066074647,82,53
14,0.4512942415986849,68,44
reads,0.4510712590562438,34,22
prospects,0.4510712590562438,34,22
even though,0.45078642798397084,17,11
come,0.4445830009754346,40,26
freshman season,0.43957213144149954,23,15
especially,0.4390354313043243,95,62
hands,0.4388907270949076,144,94
2008,0.4361535545930373,52,34
raw,0.43592706815229576,26,17
question,0.4330442588287724,29,19
becoming,0.4330442588287724,29,19
along,0.4330442588287724,29,19
real,0.42877594541324804,35,23
half,0.4259837157290356,82,54
body,0.42461659738177104,229,151
become,0.4245954140057542,135,89
ft,0.4236122976151524,144,95
developing,0.421819470773217,53,35
high,0.4198974736285983,411,272
finishes,0.4193462720574601,65,43
consistency,0.4188667665090886,68,45
points,0.4121576003320211,209,139
deep,0.4080036432887777,33,22
star,0.4079731158290958,30,20
production,0.4079731158290958,30,20
4 2,0.407895689324409,24,16
wants,0.407895689324409,24,16
9 5,0.4078441151473786,21,14
biggest,0.4078441151473786,21,14
transferred,0.407778254772694,18,12
remains,0.407778254772694,18,12
utilizing,0.40768954339562846,15,10
shooting range,0.40768954339562846,15,10
bigman,0.40768954339562846,15,10
5 3,0.40756086031869465,12,8
w,0.40756086031869465,12,8
dangerous,0.40756086031869465,12,8
lateral speed,0.40756086031869465,12,8
high percentage,0.40756086031869465,12,8
routinely,0.407352288906889,9,6
adjustment,0.407352288906889,9,6
unc,0.407352288906889,9,6
avoid,0.407352288906889,9,6
establish,0.407352288906889,9,6
clearly,0.407352288906889,9,6
180,0.407352288906889,9,6
follow,0.407352288906889,9,6
5 ft,0.407352288906889,9,6
momentum,0.407352288906889,9,6
succeed,0.407352288906889,9,6
creating shots,0.407352288906889,9,6
hit shots,0.407352288906889,9,6
return,0.4069442452154739,6,4
great timing,0.4069442452154739,6,4
asset,0.4069442452154739,6,4
101,0.4069442452154739,6,4
seal,0.4069442452154739,6,4
progressed,0.4069442452154739,6,4
etc,0.4069442452154739,6,4
mechanical,0.4069442452154739,6,4
shows flashes,0.4069442452154739,6,4
